,Mean-accX,Range-accX,Var-accX,Median-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,label
0,3063.86,3551,358767.43,3404,-15756.56,12175,5740186,-15354,893.56,2530,474896.71,931,-194.42,3796,842491.81,-119,158.08,8310,4835532,2778,0.45,4513,1320930.87,-1401,5
0,4825.4,6076,3474581.75,2693,-15381.63,3263,1331598,-15610,2724.83,5894,4018298.25,-613,-276.37,3458,1171126.12,1694,3596.4,11763,11504301,546,-2322.09,7674,6084680.5,1110,5
0,11754.7,6697,3669059.75,13064,-6889.7,9894,11008293,-4293,8452.26,7196,5114838.5,10064,-889.66,4216,1320309.5,-387,-1359.42,4509,2310357.75,-101,3946.98,11456,20009588,286,5
0,3817.83,3980,1143740.75,6011,-15139.63,10717,4672530,-14460,974.21,3979,1093144.5,2590,-890.13,4321,1287890.5,-2542,184.91,14065,6924648.5,-1329,1128.42,9098,4010291,5350,5
0,2672.74,3019,646240.93,2019,-15460.19,10503,6134642.5,-15922,311,2221,342655.59,1099,-337.38,4531,1643398.25,-876,-655.86,11449,5555864.5,-177,193.45,5890,1596522.5,14,5
0,3033.71,2561,314989.46,3135,-14906.64,12834,8634580,-9294,157.42,3515,975439.18,-825,-356.57,4257,1189900.37,1297,-267.96,9800,4217247.5,-622,-335.43,10889,7143785.5,-2430,5
0,3409.85,3132,1107630.12,4709,-15514.65,14762,9755604,-15770,76.73,2369,516859.87,-300,-514.39,5001,1681039.25,-1975,419.32,5484,1760363,-597,-669.77,12986,14814209,4841,5
0,3692.24,4838,2425747.25,4049,-15718.35,13031,9599500,-8572,-519.73,2482,599441.87,-833,-370.25,7267,3876015.25,-3595,-1221.89,9303,5078951,2197,921.3,15815,19010996,-4962,5
0,3816.38,5074,2142294,2477,-16096.59,13417,7158800,-9912,-712.57,4992,1611201.87,-1231,-1575.55,10678,8183238,-3454,0.32,5993,2624669,989,-1140.93,15639,24054042,-5441,5
0,3874.63,4525,1869917,2636,-16575.71,14052,11389332,-7913,-1097.25,3523,886767.5,-450,-1309.93,12965,13292724,-2229,-273.35,11958,10329896,3496,-277.04,19656,34774960,-9178,5
0,3143.37,4003,1444917,3088,-16460.5,13658,6822433.5,-8317,-229.87,2184,522214.12,-1037,-974,6933,5549755.5,-2865,-191.91,9364,4618382.5,2591,558.98,18627,24189406,-6441,5
0,3937.39,6160,3044507.25,1344,-16596.43,13401,9389029,-10715,-491.52,4941,1793733,503,-1971.56,9491,8478882,-3272,-175.24,10149,6178936.5,1328,-631.12,19539,30733906,-9315,5
0,4213.27,4807,2069480.75,4326,-15771.49,13104,11215124,-12131,-1713.91,5636,2238959.25,-1145,-1144.09,12192,13197101,-4112,-92.16,12993,10763712,2478,-674.16,18140,29128326,-7637,5
0,3992.91,3833,1387674.12,2894,-16298.17,14176,13422505,-9053,-1778.06,4179,1144985.75,-1880,-1212.32,12612,11582159,-3729,-638.18,12158,10421618,5989,-580.06,17424,27290196,-6893,5
0,3316.24,3723,1582584,3147,-17171.68,15168,8318837,-7353,-543.5,3359,881555.68,-1124,-1313.35,13910,15476648,-2462,-305.44,7643,3736595,2883,878.48,22967,41983108,-6300,5
0,3860.7,7600,3999767,1488,-15027.17,10999,9458552,-14777,634.47,2524,655555.81,-798,-2078.27,12578,9972059,-8257,977.37,13081,10251353,846,-1695.47,24454,45252340,-13088,5
0,4451.49,3138,1189718.5,4556,-15732.58,14085,10551256,-19053,453.47,2163,500028.9,465,-1040.15,5429,2567272.75,-2250,-313.81,10717,5477090,876,-110.93,14162,26051412,-735,5
0,5501.35,9852,5565568,3984,-15593.59,13385,9597709,-14594,-785.79,7979,3097086,1065,-2413.94,14452,15618124,1087,-609.52,10137,5772439.5,-221,-1688.52,18057,36451388,4603,5
0,6198.67,8693,4192309.5,11515,-14511.43,16028,16025580,-13473,-1642.82,6534,2720748.75,-5489,-454.3,14187,12473866,-8078,339.43,10995,10321910,-3781,831.91,17551,23446704,-6247,5
0,4396.27,3476,1345943.62,5998,-15400.39,13071,8541350,-15094,524.72,2856,880580.75,-1260,-438.85,4733,2033857.87,-1708,281.01,7200,4102778.5,-1841,505.48,14087,21290412,-4622,5
0,3656.31,3621,560473.43,2941,-15310.91,12018,6625675.5,-12110,1141.17,2264,283553.96,1142,-605.4,4375,1374206.12,223,-404.24,6525,3190298.5,-2212,302.81,10615,8233913.5,-2952,5
0,4619.51,7326,3528094.5,3719,-15369.12,11554,7462177.5,-10372,6,7197,3915933.5,297,-2217.39,11246,7811541,1607,-80.78,8539,3321496,-758,-1173.34,11192,10890310,-2572,5
0,4643.83,4540,2183131.75,4939,-16093.06,13040,8305573,-8220,-250.56,2594,846023.75,-1545,-329.75,10942,9318204,-1664,248.48,10022,5299502,5856,690.75,19292,34041736,-5268,5
0,3979.5,3919,1111755.37,2407,-16547.98,13339,8686388,-9688,479.63,1502,192171.31,296,-1904.64,9374,7684189.5,-4969,-154.21,12976,8940584,1702,381.08,18509,29053860,-8876,5
0,4847.09,5693,2251392.75,3610,-14790.06,11491,8047081,-10601,262.89,3885,1408349.87,46,-1175.71,7066,2976004.25,-524,640.28,5368,2655416.75,2245,-818.7,11483,12686953,-4023,5
0,6294.64,7568,4401518.5,4584,-14739.88,12063,10399249,-16756,-1446.48,8347,6628162,-50,-2569.11,7646,5040177.5,239,-107.75,13970,12398700,-761,-194.73,17795,27161240,7614,5
0,6533.51,7818,4328478.5,9188,-15517.54,11766,8219675.5,-16241,-1000.61,5769,2256307.25,-1699,-1704.54,9305,6884132,-1076,82.2,12538,11485046,-4179,802.05,19944,42155544,11939,5
0,4138.29,5309,1803380.37,7431,-16109.01,12629,7752363.5,-17554,217.53,2289,500225.68,-647,-382.85,8156,4933241.5,3630,-1469.58,10313,5710316,-3021,1158.46,14512,12812252,11170,5
0,2504.27,3693,1270265.5,3897,-15540.98,12916,7192749,-14873,996.23,1599,139850.79,1445,-401.46,3492,648188.62,-1375,-108.57,6368,1817027.25,1831,408.55,10778,9731203,2701,5
0,2929.87,2024,451832.53,2597,-15643.8,13470,8736832,-14776,1273.34,1558,152808.7,1182,-1032.57,5746,2612544.75,-1639,267.01,7400,4164307,4295,-1031.41,15113,24890554,3385,5
0,3513.34,3253,965598.62,3796,-16387.86,13330,8293516,-17977,812.43,1776,226692.2,936,-535.59,4306,1477088.12,-490,-78.96,9576,3695986.25,-1155,-24.79,16101,26403832,6572,5
0,3839.43,4808,1868657.12,2386,-16565.68,12956,6866300,-9858,770.71,2638,422116.25,-300,-372.87,7716,3755483.25,-1583,1119.22,9848,6758729,382,-304.46,17296,27989168,-5824,5
0,5205.87,7308,3767148.75,1113,-15546.63,13894,11467459,-9596,177.57,2367,474531.25,378,553.7,10337,9519924,-970,-465.68,9696,5945116,1542,631.51,19579,28347532,-9257,5
0,5824.02,3334,762297.93,3703,-13610.67,8325,3038685,-9395,5954.47,9204,9098134,431,-78.27,3732,1329050.5,1236,3520.65,6812,4501254,1463,-1173.31,6610,3310372.75,-4108,5
0,-5460.8,241,4531.16,-5539,-15057.64,117,1168.39,-15017,-288.08,155,1832.31,-327,-569.7,857,50875.93,-491,-232,1276,137094.64,-44,152.16,196,1645.17,192,5
0,-4513.74,5827,2789084.5,-5332,-15320.95,13093,7250365,-15089,-132.94,2985,322044.96,-341,-1094.45,8584,5349859,-1328,-236.56,7997,5777349,-1306,-1319.98,6790,3264468.5,213,5
0,-106.13,4786,1633774.87,-2052,-15572.04,12421,6270491.5,-14935,-1237.1,2383,359776.12,-1873,153.77,11025,9131334,1490,-155.49,9813,8403664,-251,1202.98,15149,16643279,288,5
0,-755.2,3469,785304.25,855,-16002.98,12148,6237723.5,-16401,-1343.88,3436,952304.81,-1419,-1053.8,17939,22605086,-1330,82.23,12675,11473285,-2628,1580.72,9911,8803226,4523,5
0,-795.62,4754,951976.75,-639,-16414.64,11417,4899136.5,-17301,-1986.26,3487,670778.75,-2007,-781.72,14370,13117811,7124,-200.16,12435,12548484,-1311,1688.23,8593,5670942.5,7199,5
0,-1111.45,6495,2581601.5,-835,-16800.75,10728,4837427,-16702,-817.19,4948,2036165.12,-2016,220.31,12435,14315982,5175,-513.14,11894,9714162,-1869,358.02,14512,14833985,4123,5
0,-1943.95,4988,1474569.25,-622,-16726.94,12477,6266391.5,-16862,-214.18,3362,1070754.87,-1390,-866.37,15182,25562100,4041,850.02,11702,5989127.5,-5553,32.9,14495,18585400,6213,5
0,-1716.98,4537,1197702.5,-1019,-16822.08,11829,5859711.5,-15126,-276.74,4275,1623046.87,-778,-2035.47,16669,31028300,4523,546.36,12852,10442622,1412,1099.32,17158,22774838,9602,5
0,-1026.3,11626,7691531,-922,-16627.3,10988,3955257,-16739,-728.83,6431,2953477.5,286,132.55,11144,13304157,1180,1416.39,11706,9733388,6643,1519.61,12802,10597432,2321,5
0,-1221.05,4611,1204459.5,-3145,-15483.65,10339,6741616,-9552,-720.38,4814,1538770.12,1356,-247.13,10816,7703597.5,-2251,239.33,9705,5413579,-383,917.63,7375,2394901.5,-836,5
0,-2123.34,7506,3758616.75,-3723,-16413.47,12352,7468099,-15839,408.33,4750,2101030,2523,-1033.28,14626,22561126,-361,839.95,9387,5602924,-1804,-136.73,18444,27117368,902,5
0,-2124.03,5989,1397825,-1827,-16714.51,12137,6113416.5,-16919,216.07,3170,929652.5,-117,-1119.61,12964,17431868,-405,-267.1,9528,6510949,3245,524.55,15134,17670056,2560,5
0,-860.3,5202,1422994.25,1207,-17378.61,8454,2505927.25,-17152,-1020.32,3630,1117853.25,-2000,-437.51,16512,16454341,3164,245.38,8221,5886109.5,-1625,1510.51,13501,11518291,8118,5
0,-1143.41,2659,592617.25,-1554,-15710.19,8687,4829290,-11351,30.61,3300,826667.12,85,-87.41,10516,10074447,-4309,-1515.79,11981,11973859,-267,642.99,11070,7593847,-4586,5
0,-1516.57,4934,1536619.87,-1004,-15908.7,13195,7609652,-16028,1477.59,5323,1949548.12,1516,-674.97,16186,24206958,5811,1066.66,11896,12597932,-4733,436.82,16357,18576082,-459,5
0,-2136.73,5682,1759204.37,-1599,-16395.51,12432,6806992,-16735,297.89,4220,1280804.25,193,-1995.4,14609,19713616,-3597,1639.75,10067,7392188,614,227.72,17511,18172878,257,5
0,-1863.83,3558,771035.06,302,-16438.31,4462,1243324.62,-16166,-321.94,3359,1057776.87,-1306,-508.13,11940,9505980,1332,152.6,6935,4140011,1902,1478.37,5282,1721519.62,4029,5
0,-2101.46,5158,1650200.37,-1578,-16294.47,12835,6346647,-15538,-552.08,3097,928869.62,-398,-799.34,12522,11913997,1052,867.97,10732,5299538,1528,-97.47,12921,11154555,561,5
0,-2004.25,7184,3488688.25,-1368,-16529.61,12537,6544265,-16543,-118.5,3907,1488694.12,-1424,-208.69,14881,19318512,2162,1069.58,7419,3645045,959,764.01,17159,23531902,1916,5
0,-1337.44,4921,1017213.81,651,-17371.65,5724,1314124.37,-17727,-532.21,2782,489267.43,-1902,-530.43,13166,16996662,-440,-863.49,4549,1140419.87,-2140,1006.22,8444,7862199,3005,5
0,-1302.25,7967,4468277.5,-5305,-17008.09,12343,6020280.5,-21096,-175.66,4723,2079350.12,1412,-1603.67,15749,22637630,-878,291.43,9681,5905206.5,256,-313.3,17690,24349944,-1349,5
0,-1731.56,5460,2090767.37,-1672,-16001.52,12967,7149021.5,-16651,-269.25,4085,1241666.37,-426,-653.29,10213,8359643,1201,352.67,11509,7064570,-4432,-159.03,10744,8651787,2438,5
0,-1530.99,4671,1424117,-1714,-15902.43,11958,6396537,-16326,-245.03,2875,621266.18,-447,-164.69,7541,4110706.25,-2641,-162.97,10180,6620841,3682,681.78,11741,10477092,-615,5
0,-3231.14,4559,2428547.75,-1264,-15791.35,5427,1737052.62,-16455,973.18,3384,1393197.5,89,327.53,6965,4457463.5,697,488.8,7401,2398605,5284,1021.56,7397,4209684.5,-998,5
0,-2351.42,7609,3617240.25,-6357,-16431.15,12731,6869905.5,-19051,15.3,4379,1771811.25,2326,-1521.05,12840,15662280,-3957,1234.94,8430,5686336.5,-319,-79.69,15018,17843236,-4285,5
0,-2130.23,5445,1734094.37,-551,-17235.64,11401,6034836,-16389,-83.01,4678,1720560.37,-200,-909.74,19064,36732588,-627,-2293.86,13219,12424722,-4125,73.17,13880,21936604,4315,5
0,-1939.28,2286,386399.12,-855,-17349.31,4559,1233806.12,-18165,-751.16,5003,1906184.12,-3121,-237.87,15098,15013192,7521,-651.72,8421,4633933,-5327,1106.58,8072,5847378.5,5096,5
0,-2083.17,5110,1563358.75,-1074,-16815.33,11322,4732061,-15465,-46.42,3663,1427097,379,-1028.7,9903,14110787,3373,1471.29,7855,3845357.5,1672,586.47,13515,15098254,2718,5
0,-1652.66,4933,1567793.75,-1706,-16015.37,12906,6844116,-16398,-785.95,3668,1099006.5,-1203,-811.37,12640,9388899,1376,505.21,12949,9086735,-1986,-582.87,12963,11950985,3555,5
0,-2059.71,4320,1082083.37,-2214,-16404.57,11890,6243909,-16180,-644.52,2685,564644.43,-484,522.59,15582,17340466,-1468,555.16,6075,3092595.25,1618,990.08,14904,16340310,-288,5
0,-1731.59,6736,2257278.25,-2294,-16794.31,11476,5710310.5,-18443,-581.93,3224,501291.12,-1267,-1555.25,12906,12802877,-4849,1393.16,13872,7535481.5,517,-150.8,11281,10912334,-1879,5
0,6451.13,8157,4619230,2322,-13371.57,5102,2307102.75,-16740,4956,9917,8839044,-1962,-1170.98,4794,2226956.25,101,5656.26,19361,41079424,12542,-3474.92,7522,4106624.25,-4147,5
0,2450.24,1145,42340.86,2612,-16188.16,1236,70140.75,-16265,-170.64,993,60362.23,-13,-398.78,1591,118308.14,-328,-957.88,3169,733240,-406,404.74,2974,426115.84,623,5
0,2553.7,2290,522139.62,1281,-15714.58,11970,5353795,-15891,1590.71,3749,1041568.06,-769,208.34,2021,301770.75,460,-1465.68,6260,3823413,-3616,-17.19,4775,1778188,2521,5
0,2769.51,2418,258744.57,3878,-15521.67,12082,5924763,-12919,3370.23,2147,378150.59,2944,-399.81,1865,234254.48,-786,-18.27,4387,1280261.5,-462,308.36,3752,1165663.25,1917,5
0,3035.85,1298,94926.55,2574,-15536.43,12321,6050390.5,-17114,3286.3,1958,258192.34,3567,-518.18,1332,99406.36,-1145,79.13,7444,2680791.25,-1728,235.25,7730,4126430.75,-1172,5
0,2519.82,1193,76775.64,2284,-15533.09,13610,7098074,-18541,3409.85,2167,270966,3617,-451.3,1717,145846.18,-640,-176.2,4388,1358214.12,22,363.56,7373,3681235.5,-1497,5
0,2524.22,1307,107940.68,2124,-15319.34,13872,7770638.5,-15818,3565.74,2381,391230.15,3354,-229.95,1483,167365.7,-1044,-0.72,8411,2644380.75,-593,222.65,5961,2842505.5,-570,5
0,2649.82,1437,164970.48,2591,-15633.21,13766,8416397,-17249,3377.35,2162,286236.4,4021,-834.36,1824,159088.73,65,45.71,5633,2324386.5,335,354.17,10392,7087090.5,-2267,5
0,2221.12,2791,622158.68,1886,-15630.2,14223,9544020,-21174,3496.73,2336,307658.09,4024,-532.49,1819,216964.37,-461,-304.77,5897,1926377.12,-1640,-62.06,6897,3758710.5,-1475,5
0,2504.44,1515,155061.73,2658,-15584.12,13225,8571491,-22299,3493.53,3110,397977.18,4034,-527.95,1388,88443.11,-1381,233.06,6891,2406721.75,1665,366.88,10044,6679040,-133,5
0,2207.03,6557,1892381,1749,-15241.62,14209,7833415.5,-22641,3542.73,3855,657433.25,4941,-628.9,2910,469831.84,85,-636.28,7426,3890938.25,1283,-67.82,11303,9534770,-1455,5
0,5541.16,5338,2429568.5,7588,-15247.03,15610,13857299,-21938,3553.19,4719,1164502.25,6030,-1453.48,3562,688680.87,224,1155.87,7934,4932501.5,2035,195.52,11895,8771094,-5695,5
0,3066.02,3152,529968.43,5037,-14639.22,15216,10516835,-21345,3631.02,3966,674107.06,5292,-740.91,3025,564882.5,-57,-540.96,7545,3535483.25,-1907,767.41,9549,6506894.5,-466,5
0,2198.68,1486,101636.1,2337,-15351.29,15183,10235340,-21014,3268.14,2205,434751.68,3696,-584.38,2134,269494.12,-1161,436.64,5694,2073885.75,-2211,46.83,4566,1079282.37,-2358,5
0,2667.01,3531,1221965.25,1639,-15274.3,14052,9304380,-17555,4342.6,3885,967150.25,3778,-410.31,3463,1262453.87,-1167,-316.51,4310,1490942.5,317,504.84,8908,6362569,1018,5
0,1767.66,2119,246540.34,2587,-15798.81,15005,10348481,-16247,3692.21,1588,209798.65,4028,-616.45,1904,200245.54,-518,-146.79,5769,2057866.75,-2223,472.62,7556,4761212,467,5
0,2839.03,3242,683239.75,2629,-15788.1,15847,13090492,-12424,4340.58,4308,1137125,2389,-861.97,1975,195003.45,222,347.82,6190,2280575.25,-89,-340.27,8139,4543465.5,1059,5
0,1486.4,3077,482788.59,1173,-15145.9,16087,11690106,-15221,3679.77,3387,648873.87,3923,-405.82,1634,224780.92,-1097,78.74,9763,6817557,-879,182.71,7712,3740603.25,2112,5
0,2197.41,4246,1366907.37,934,-15430.8,15544,11816492,-14989,3334.1,2335,492130.03,3360,-613.44,3034,511271.87,-103,-564.53,11402,7187678,-1562,163.11,7426,4985829.5,4166,5
0,1894.49,2429,458109.68,2412,-15222.54,15767,11241162,-15516,4315.82,3239,639295.43,3870,-382.61,3562,780506.25,-1232,597.01,7257,3621616.75,1253,65.54,8074,4695598,4359,5
0,1253.07,3090,636794.93,1657,-15225.87,15740,11569120,-15084,3508.24,3884,726559.5,4240,-794.15,2768,512377.75,-1331,-479.16,7077,2149120.25,-152,316.23,8122,5555371,2938,5
0,1124.78,3193,832723.37,1076,-15453.28,15199,10976887,-14909,3191.84,2937,442520.62,3276,-873.5,1888,210307.68,-450,-398.28,6859,3426681,-191,347.04,7512,4021531.75,-657,5
0,614.28,3971,1216018.87,1571,-15327.22,15331,11052410,-15650,3735.78,2711,429149.25,3399,-518.47,1701,129731.72,-591,954.53,6364,2021276.5,1993,302.58,9340,6144134.5,2639,5
0,2098.91,2675,438324.03,980,-15400.84,15097,10713634,-15240,4367.22,2750,656439.62,4207,-487.25,2060,272211.34,-877,-544.25,5846,2095653.87,504,165.91,6098,3377324.5,2349,5
0,2756.58,2495,426402.25,1589,-15120.86,16202,12889759,-15257,3882.8,2932,644490.62,4655,-754.71,1843,275163.03,-1082,-144.57,6457,2020558.12,250,93.94,6580,3676529.5,2910,5
0,1453.63,3192,532560.75,1605,-15103.8,15503,10800678,-14495,3613.14,3080,672536.06,4051,-741.97,1918,223549.71,-251,181.31,11616,5817372,-541,437.66,7182,5089287,444,5
0,920.97,2781,866937.06,1697,-15134.78,15391,10564348,-14691,3240.8,3008,703702.06,3732,-709.46,2701,370947.43,-282,106.09,6200,2069832.75,-633,-74.55,6675,4309836.5,657,5
0,2513.72,1984,238055,1769,-15639.89,13563,8890212,-14949,4435.82,3023,598358.75,3602,-355.11,2002,260743.48,78,139.5,7720,3192515.5,232,267.91,6154,2980608,-463,5
0,2468.11,1783,217832.01,2176,-15525.56,15206,10992837,-15094,3857.32,3399,517165.18,4008,-822.82,1169,92454.36,-404,-294.93,8476,4214257,-309,512.6,7180,3273623.75,179,5
0,2396.78,2603,474708.87,2328,-15328.07,15065,10615779,-15039,3860.57,3249,561957.5,3820,-364.26,2171,268946.81,-419,384.02,10426,8299099,1656,199.09,8837,6107503.5,-3811,5
0,1757.58,3004,614756.37,2094,-15276.78,15234,10824032,-14213,4718.15,3858,972829.93,3977,-5.39,3510,844041.81,-276,489.56,6085,3058638,2823,259.62,8650,6284236,-4062,5
0,1946.71,4338,1380774.37,2120,-14927.59,14752,9882346,-14588,4569.32,4433,963313.81,4928,-294.05,3078,756054.75,-31,234.85,7876,4139126,-1988,-238.77,10891,8880568,-4579,5
