,accX,accY,accZ,gyroX,gyroY,gyroZ
531,6574,-15984,-6968,-5232,-14086,-4221
532,6830,-15898,-8471,-6759,-15954,-5012
533,6941,-15875,-9977,-8738,-17636,-5609
534,6848,-15865,-11381,-10995,-19149,-5968
535,6596,-15816,-12597,-13173,-20510,-5939
536,6184,-15727,-13499,-15132,-21502,-5437
537,5689,-15576,-14020,-16895,-21818,-4505
538,5113,-15401,-14359,-18483,-21365,-3248
539,4456,-15243,-14529,-19911,-20310,-1835
540,3768,-15100,-14572,-21197,-18842,-392
541,3173,-14958,-14515,-22354,-17152,1030
542,2718,-14795,-14292,-23395,-15324,2360
543,3195,-15612,-11286,-23474,-13172,3122
544,3684,-15615,-9847,-22001,-11062,3123
545,4170,-15018,-9607,-20089,-9868,3131
546,3882,-13929,-10177,-18154,-8665,2971
547,3535,-12871,-10604,-16813,-7740,2727
548,3383,-11830,-10797,-15626,-7190,2682
549,2893,-10826,-11073,-14294,-6712,2485
550,2577,-9836,-11317,-12986,-6454,2352
551,2404,-8973,-11563,-11766,-6142,2260
552,2264,-8225,-11869,-10622,-5613,2119
553,2096,-7585,-12251,-9568,-4989,1942
554,1911,-7004,-12678,-8583,-4419,1752
555,1737,-6455,-13112,-7668,-3909,1578
556,1594,-5928,-13508,-6835,-3395,1434
557,1525,-5431,-13824,-6098,-2835,1319
558,1586,-4989,-14032,-5448,-2200,1228
559,1793,-4631,-14099,-4868,-1414,1139
560,1953,-4369,-14118,-4323,-361,992
561,2003,-4196,-14180,-3785,876,794
562,2016,-4059,-14190,-3279,2075,672
563,2186,-4036,-14065,-2827,3143,690
564,2547,-4129,-13762,-2335,4180,795
565,2995,-4284,-13362,-1596,5390,824
566,3412,-4473,-12986,-539,6892,778
567,3815,-4700,-12720,803,8732,768
568,4207,-4974,-12602,2377,10940,880
569,4556,-5237,-12556,4136,13123,1167
570,4882,-5451,-12504,5981,15087,1670
571,5225,-5657,-12474,7753,16855,2492
572,5600,-5916,-12393,9276,18447,3733
573,6071,-6267,-12135,10428,19879,5284
574,6481,-6734,-11727,11291,21167,6914
575,6806,-7236,-11237,11925,22255,8518
576,7102,-7797,-10720,12262,22557,10156
577,7370,-8481,-10152,12265,22139,11868
578,7626,-9286,-9544,12019,21131,13601
579,7848,-10151,-8949,11633,19725,15289
580,8013,-10981,-8375,11163,18107,16863
581,8096,-11892,-7786,10566,16431,18238
582,8114,-12785,-7243,9914,14760,19359
583,8067,-13577,-6773,9285,13026,20124
584,8029,-14263,-6355,8636,11172,20470
585,7999,-14814,-5996,7965,9199,20325
586,8029,-15251,-5648,7279,7088,19688
587,8112,-15585,-5340,6656,4936,18670
588,8250,-15779,-5075,6118,3015,17403
589,8354,-15894,-4832,5607,1571,15940
590,8368,-15939,-4603,5104,661,14358
591,8256,-15965,-4392,4590,159,12703
592,8057,-15987,-4186,4070,-147,11060
593,7814,-15989,-3995,3577,-427,9514
594,7577,-15978,-3808,3117,-784,8092
595,7360,-15952,-3632,2686,-1220,6806
596,7168,-15909,-3468,2286,-1715,5665
597,7009,-15852,-3319,1915,-2235,4659
598,6871,-15791,-3186,1563,-2722,3770
599,6766,-15744,-3063,1225,-3115,3001
600,6675,-15712,-2938,902,-3343,2353
601,6567,-15691,-2810,592,-3367,1818
602,6456,-15694,-2673,298,-3210,1380
603,6345,-15723,-2499,32,-2874,1018
604,6223,-15785,-2250,-201,-2330,759
605,6055,-15855,-1927,-374,-1527,591
606,5759,-15886,-1629,-457,-487,449
607,5362,-15909,-1364,-493,522,308
608,4927,-15916,-1145,-517,1267,202
609,4538,-15926,-969,-549,1611,124
