,accX,accY,accZ,gyroX,gyroY,gyroZ
574,8589,-9843,8805,-9939,2180,15774
575,9762,-8600,9944,-9299,1951,15847
576,9993,-7471,10780,-8870,2075,14763
577,10132,-6457,11541,-8403,1938,13586
578,10233,-5503,12184,-7874,1663,12443
579,10305,-4667,12703,-7352,1413,11330
580,10337,-3974,13063,-6851,1216,10177
581,10369,-3460,13260,-6341,951,8887
582,10377,-3177,13267,-5794,505,7351
583,10482,-3034,13149,-5184,-180,5567
584,10636,-2996,12873,-4574,-1004,3614
585,10778,-3136,12433,-4052,-1936,1524
586,10919,-3452,11783,-3608,-3033,-660
587,10998,-3747,10935,-3152,-4291,-2900
588,11013,-3783,10064,-2694,-5687,-5110
589,10976,-3609,9394,-2435,-7134,-7114
590,10799,-3340,8862,-2384,-8441,-8758
591,10392,-2960,8409,-2374,-9532,-9949
592,9747,-2443,8005,-2351,-10398,-10621
593,8950,-1794,7580,-2295,-11107,-10721
594,8128,-1067,7240,-2264,-11797,-10167
595,7469,-347,7164,-2355,-12441,-8868
596,6990,294,7214,-2487,-12894,-6848
597,6560,869,7113,-2488,-13176,-4252
598,6457,1390,6948,-2433,-13584,-1038
599,7059,1766,7099,-2586,-14165,2342
600,8175,1941,7467,-2963,-14465,5384
601,9607,1917,7852,-3341,-14215,8122
602,10974,1682,8012,-3629,-13251,10587
603,12322,1213,8031,-4051,-12051,12805
604,13602,370,8056,-4731,-11075,14801
605,14865,-758,8208,-5497,-10504,16598
606,16080,-1905,8311,-6052,-9984,18215
607,16900,-2909,8319,-6351,-9118,19670
608,17301,-3891,8182,-6477,-8097,20438
609,17587,-4908,7995,-6476,-7436,20559
610,18117,-5971,7916,-6307,-7041,20197
611,18682,-6984,7847,-5824,-6902,19200
612,19118,-7652,7852,-5061,-7157,17666
613,19349,-8024,7788,-4286,-7361,15890
614,19237,-8267,7588,-3727,-6768,14196
615,18789,-8445,7251,-3376,-5431,12705
616,18175,-8641,6900,-3186,-3985,11429
617,17578,-8886,6580,-3074,-2804,10321
618,16976,-9138,6263,-2948,-1831,9333
619,16339,-9365,5919,-2799,-982,8447
620,15721,-9594,5606,-2673,-373,7685
621,15199,-9852,5388,-2568,-40,7014
622,14758,-10145,5222,-2465,199,6410
623,14345,-10413,5064,-2325,445,5847
624,14005,-10668,4993,-2195,640,5322
625,13788,-11011,5080,-2133,798,4854
