accX,accY,accZ,gyroX,gyroY,gyroZ
10296,-17388,12005,2364,-5534,-1067
10773,-17796,12541,4712,-3167,-2707
11085,-18087,12962,7353,-56,-4278
11204,-18320,13579,9895,3046,-5595
11171,-18395,14135,12182,6018,-6551
10870,-18206,14553,14240,8693,-7293
10384,-17858,14868,16093,11100,-7776
9432,-17373,14956,17760,13207,-7988
8544,-16432,14929,19261,14273,-7960
7937,-15331,14855,20612,14385,-7854
7390,-14187,14737,21827,14160,-7808
6928,-13082,14685,22921,13881,-7809
6537,-11944,14539,23906,13813,-7880
6210,-10617,14362,24792,14083,-8044
5851,-9400,14336,25589,14614,-8451
5285,-8367,14004,26307,15398,-9140
4362,-7099,13695,26953,15964,-10046
3292,-5997,13314,27535,15924,-10797
2208,-4865,12683,28058,15376,-10959
1278,-3629,12006,28529,14136,-10694
615,-2416,11464,28953,12365,-10310
112,-1374,10993,29334,10524,-10087
-354,-387,10369,29677,8932,-10149
-651,583,9695,29986,7780,-10345
-697,1366,9202,30264,7151,-10580
-714,1863,8673,30478,7319,-10772
-947,2198,7900,30689,8182,-10937
-1307,2327,6959,30897,9109,-11253
-1718,2251,5818,31084,9591,-12157
-2182,2072,4596,31252,9331,-13114
-2781,1650,3269,31404,8252,-13637
-3445,1213,1615,31540,6672,-13406
-4216,730,-329,31663,4562,-12607
-5118,201,-2404,31773,2296,-11522
-5927,-324,-4250,31562,258,-10387
-6720,-919,-5817,30581,-1249,-9107
-7560,-1588,-7241,29049,-2496,-7536
-8431,-2212,-8899,27100,-3415,-5586
-8960,-3000,-10479,24492,-4235,-2958
-9206,-3878,-12048,21274,-5040,252
-9311,-4793,-13618,17415,-5848,3504
-9300,-5872,-15078,12649,-6609,6430
-9073,-7149,-16382,8107,-7186,9064
-8618,-8480,-17354,4020,-7503,11434
-7744,-9824,-17640,341,-7750,13567
-6440,-11047,-17751,-2969,-8151,15487
-5545,-13219,-17546,-5949,-8635,17215
-4812,-15174,-16392,-8631,-8787,18771
-3521,-16933,-12818,-11044,-8260,20170
-2898,-18517,-8259,-13217,-5691,21430
-2192,-19942,-4157,-15172,-1845,22564
-1773,-21223,-464,-16931,1615,23527
-2552,-21494,2858,-17259,4731,22774
-3255,-21474,5845,-16414,7534,20703
-4126,-20802,8144,-14838,10057,18147
-5655,-19815,9347,-13052,12328,15499
-7619,-18821,9874,-11485,14244,13238
-8919,-17797,10201,-10226,14084,11592
-9710,-16803,10473,-9243,12546,10299
-10072,-15922,10837,-8437,10548,9167
-10147,-15174,11267,-7695,8946,8183
-10288,-14519,11520,-6869,8102,7306
-10545,-13938,11489,-5941,7492,6536
-10753,-13428,11202,-4935,6382,5880
-10625,-12953,10841,-3914,4514,5340
-10212,-12479,10507,-2904,2340,4831
-9657,-12065,10207,-1969,397,4304
-9077,-11774,9898,-1147,-1101,3762
-8481,-11545,9567,-437,-2273,3232
-7902,-11302,9205,153,-3306,2648
-7372,-11100,8955,506,-4243,1981
-6884,-11018,8868,600,-5005,1303
-6426,-10939,8822,541,-5554,671
-5994,-10797,8739,344,-6020,108
-5623,-10666,8688,-46,-6596,-392
-5181,-10528,8833,-681,-7256,-751
-4675,-10336,9080,-1483,-7680,-1021
-4196,-10148,9336,-2430,-7836,-1241
-3864,-10045,9641,-3514,-8005,-1394
-3592,-9919,10059,-4683,-8382,-1436
-3318,-9817,10571,-5891,-8947,-1343
-2966,-9736,11097,-7117,-9511,-1072
-2761,-9751,11492,-8315,-10123,-689
-2660,-9838,11686,-9554,-11445,-148
-2399,-10074,11822,-10892,-13578,576
-1781,-10508,12005,-12068,-15497,1296
-786,-11036,12201,-12845,-17224,2101
363,-11485,12159,-13221,-18778,3163
1548,-11885,11973,-13467,-20177,4483
2763,-12318,11810,-13643,-21436,5708
3931,-12699,11689,-13657,-22569,6655
4943,-13010,11574,-13493,-22673,7374
5696,-13273,11431,-13154,-21907,7889
6231,-13489,11217,-12647,-20685,8247
6627,-13672,10971,-12037,-19361,8483
6924,-13823,10699,-11345,-18079,8610
7193,-13935,10440,-10611,-16914,8649
7411,-14077,10150,-9854,-15791,8582
7651,-14200,9774,-9137,-14490,8507
7845,-14363,9362,-8519,-12930,8410
7890,-14610,9046,-7874,-11605,8006
7844,-14774,8725,-7193,-10450,7388
7775,-14868,8405,-6530,-9318,6642
7638,-14904,8069,-5898,-8075,5850
7352,-15004,7729,-5323,-6738,5096
7030,-15107,7377,-4760,-5566,4410
6706,-15173,6983,-4175,-4657,3724
6473,-15194,6619,-3643,-3853,3072
6175,-15228,6280,-3164,-2920,2464
5867,-15206,5999,-2728,-1954,1965
5606,-15222,5868,-2353,-1091,1533
5369,-15242,5793,-1954,-253,1121
5088,-15315,5898,-1518,625,734
4763,-15462,6139,-985,1555,449
4389,-15572,6309,-272,2443,300
4077,-15777,6673,425,3067,277
3928,-16031,7166,1220,3544,399
4000,-16329,7734,2142,4042,456
4066,-16696,8488,3262,4723,268
4257,-17059,9441,4650,5668,-35
4494,-17411,10357,6341,6678,-432
4651,-17650,11312,8224,7514,-899
4755,-17855,12300,10228,8206,-1404
4944,-18080,13351,12338,8732,-1889
5174,-18272,14384,14380,9335,-2369
5290,-18322,15323,16219,10224,-2884
5286,-18318,16258,17874,11320,-3377
5146,-18376,16958,19363,12613,-3778
4753,-18174,17037,20704,13980,-3924
4248,-17528,16679,21910,14826,-3798
3819,-16602,16289,22996,14950,-3483
3470,-15613,15984,23973,14742,-3097
3100,-14562,15522,24852,14592,-2820
2725,-13292,14747,25644,14558,-2889
2496,-11959,14168,26356,14655,-3086
2208,-10597,13629,26997,14912,-2997
1684,-9147,12945,27574,15469,-2699
986,-7647,12121,28093,15955,-2354
335,-6177,11351,28561,15995,-1981
-214,-4755,10612,28981,15601,-1597
-739,-3399,9803,29360,14981,-1219
-1278,-2174,8903,29701,14182,-898
-1813,-1113,8018,30007,13090,-714
-2298,-171,7158,30283,11740,-605
-2656,650,6186,30532,10092,-539
-2883,1429,5123,30755,7794,-741
-2985,2167,4070,30956,4775,-1385
-3036,2715,3086,31137,1394,-2266
-3150,3063,2232,31300,-1824,-3188
-3462,3199,1375,31447,-4455,-4172
-3925,3283,425,31579,-6485,-5066
-4441,3227,-482,31698,-8157,-5772
-4731,2990,-1360,31805,-9159,-6319
-5334,2633,-2524,31469,-8820,-6760
-6151,2123,-3606,30577,-7916,-6801
-7029,1501,-4698,29316,-6909,-6374
-7861,848,-5958,27827,-6211,-5453
-8872,64,-7617,26101,-5850,-4101
-9856,-848,-9524,23969,-5720,-2288
-10528,-2019,-11386,21090,-5590,220
-11270,-3368,-13321,17382,-5304,3394
-11974,-4962,-15265,12814,-5264,6332
-12124,-6853,-17016,8255,-5828,8975
-11414,-8712,-18182,4153,-6717,11354
-9966,-10244,-18278,461,-7126,13496
-8084,-11538,-17694,-2861,-6294,15423
-6556,-13619,-16977,-5852,-4103,17157
-5646,-15534,-15595,-8543,-1248,18718
-4712,-17257,-12213,-10965,1218,20123
-4522,-18808,-7845,-13146,3645,20814
-4769,-20204,-3784,-15108,6558,21458
-5262,-20837,-129,-16874,9178,21687
-6728,-20336,2508,-17533,11537,20449
-7221,-19717,4905,-17459,11989,18380
-7579,-18760,7240,-16858,12214,16072
-8613,-17809,9046,-15988,13785,13729
-10357,-16833,10271,-14964,15227,11592
-11927,-15904,11003,-13901,15190,9972
-12838,-15058,11705,-12839,13530,8729
-13229,-14341,12380,-11712,11324,7738
-13361,-13667,12853,-10431,9509,6951
-13419,-13059,13077,-9037,8100,6298
-13340,-12469,13103,-7563,6779,5779
-13054,-11888,12941,-6055,5477,5381
-12576,-11340,12623,-4568,4271,5050
-11968,-10862,12189,-3149,3213,4720
-11304,-10495,11656,-1835,2291,4335
-10627,-10248,11039,-648,1380,3859
-9919,-10079,10355,387,306,3304
-9147,-9867,9675,1225,-1035,2702
-8313,-9605,9128,1794,-2541,2053
-7450,-9420,8787,2048,-3959,1347
-6725,-9301,8536,2053,-5045,625
-6213,-9099,8388,1830,-5841,-7
-5758,-8821,8356,1293,-6348,-492
-5632,-8652,8320,498,-6983,-881
-5327,-8495,8394,-628,-8498,-830
-4817,-8366,8721,-2077,-10604,-599
-4066,-8151,9302,-3648,-12599,-418
-3186,-8048,10034,-5350,-13844,-247
-2317,-8096,10768,-7139,-13989,3
-1604,-8311,11536,-8973,-13122,329
-1243,-8635,12235,-10762,-11683,654
-825,-9035,12984,-12259,-11071,431
-477,-9404,13538,-13489,-11024,161
-187,-9762,14018,-14567,-11575,285
178,-10178,14469,-15562,-12677,843
700,-10555,14797,-16418,-14320,1925
1482,-10935,15143,-17127,-16165,3111
2237,-11248,15360,-17462,-17627,3903
2356,-11600,15069,-17457,-19135,4429
2989,-11902,14990,-17377,-20499,5288
3911,-12254,14866,-16994,-21725,5873
4742,-12439,14510,-16244,-22830,6303
5496,-12588,14063,-15406,-23823,6648
6200,-12761,13594,-14590,-24276,6915
6797,-12989,13150,-13770,-24027,7102
7251,-13271,12702,-12952,-23192,7197
7550,-13590,12266,-12112,-21959,7118
7648,-13873,11714,-11160,-20474,6831
7649,-14099,11088,-10163,-18880,6422
7589,-14309,10459,-9199,-17214,5960
7446,-14453,9837,-8256,-15484,5460
7239,-14535,9265,-7338,-13761,4939
6996,-14609,8790,-6453,-12107,4446
6754,-14665,8309,-5633,-10540,4036
6558,-14706,7846,-4956,-9091,3662
6324,-14741,7355,-4343,-7754,3296
6197,-14763,6864,-3831,-6637,2953
6120,-14792,6447,-3477,-5676,2621
5955,-14798,5989,-3174,-4661,2279
5801,-14818,5662,-3009,-3770,1978
5698,-14837,5376,-2922,-3020,1751
5632,-14861,5202,-2916,-2367,1564
5629,-14921,5190,-2953,-1719,1392
5556,-15110,5504,-2913,-917,1213
5234,-15138,5294,-2316,171,1065
5298,-15321,5560,-1940,968,1016
5562,-15696,6195,-1419,1919,920
5865,-16117,7015,-495,3451,708
6195,-16678,8027,719,5437,341
6626,-17471,9138,2232,7254,-181
6915,-18265,10459,4302,8388,-947
6943,-18998,11766,6819,9262,-1845
6863,-19619,13036,9414,9795,-2751
6944,-20154,14416,11749,10122,-3577
7062,-20573,15672,13851,10879,-4402
6971,-20839,16680,15743,12165,-5210
6640,-20931,17316,17445,13498,-5879
6190,-20702,17651,18977,14459,-6328
5885,-19958,17477,20356,14432,-6483
5610,-19288,17321,21597,14408,-6622
5546,-18398,16831,22714,14164,-6926
5488,-17598,16390,23720,13945,-7200
5463,-16236,15231,24624,14213,-7760
5441,-15010,14188,25439,14454,-8264
5193,-13522,12959,26171,15215,-8665
4971,-12183,11854,26831,15899,-9026
4522,-10561,10589,27425,16355,-9110
4119,-9101,9451,27959,16765,-9185
3429,-7679,8420,28440,16185,-9245
2807,-6400,7491,28872,15662,-9300
1811,-5316,6171,29262,14585,-9129
915,-4341,4983,29612,13616,-8974
-212,-3452,3324,29928,10896,-9076
-1227,-2653,1831,30212,8449,-9168
-2104,-1987,584,30467,5353,-8610
-2813,-1418,-466,30295,2453,-7949
-3284,-925,-1286,29842,-343,-7311
-3805,-538,-2196,29233,-2706,-6827
-4424,-303,-3129,28391,-4623,-6403
-5098,-136,-4228,27357,-5999,-5906
-6010,-71,-5585,25902,-6580,-5205
-7151,-190,-7159,23927,-6604,-4165
-8477,-552,-8967,21429,-6314,-2717
-9913,-1218,-11010,18358,-5973,-767
-11206,-1817,-12848,15594,-5667,987
-12087,-3291,-14840,11009,-5712,4165
-12881,-4617,-16632,6882,-5753,7025
-12409,-6137,-17653,2917,-5905,9599
-11985,-7505,-18572,-651,-6041,11916
-10255,-9389,-17659,-3862,-4595,14001
-8809,-11726,-16456,-6753,-2320,15878
-8166,-13830,-14904,-9354,-427,17567
-7352,-15724,-11203,-11696,2,19087
-5859,-17428,-6805,-13803,1077,20455
-3946,-18962,-2848,-15699,4246,21574
-4187,-18301,712,-15970,7098,21192
-4768,-17739,3413,-15352,9665,19277
-5153,-16866,5966,-14493,11975,16927
-6195,-15739,7887,-13215,14055,14429
-7726,-14508,9009,-11985,15926,12238
-9514,-13398,9569,-11025,16631,10459
-10739,-12483,10103,-10357,15397,9133
-11305,-11716,10718,-9782,13263,8131
-11545,-11004,11241,-9071,11343,7313
-11708,-10296,11504,-8144,9971,6595
-11804,-9639,11516,-7064,8909,5984
-11731,-9054,11325,-5925,7908,5490
-11451,-8548,11014,-4803,6899,5086
-10965,-8140,10666,-3753,5907,4711
-10342,-7830,10273,-2779,5044,4308
-9729,-7628,9832,-1883,4385,3843
-9189,-7545,9342,-1082,3848,3294
-8730,-7565,8826,-409,3225,2689
-8290,-7633,8310,113,2254,2078
-7838,-7622,7833,486,745,1447
-7372,-7474,7428,671,-1248,763
-6817,-7350,7236,519,-3535,69
-6103,-7313,7356,-43,-5830,-554
-5448,-7259,7662,-895,-7778,-1044
-4896,-7150,8005,-2018,-9220,-1269
-4479,-7107,8408,-3522,-10261,-1269
-4078,-7004,8944,-5264,-11283,-1136
-3522,-7030,9686,-7233,-12226,-1008
-3076,-7301,10511,-9370,-12641,-857
-2849,-7816,11414,-11414,-12941,-758
-2716,-8497,12183,-13226,-13398,-632
-2476,-9033,12734,-14824,-14166,-149
-2108,-9678,13229,-16382,-15121,678
-1693,-10470,13663,-17766,-16113,1720
-1300,-11212,13806,-18847,-17302,2911
-701,-11939,13869,-19740,-18848,4197
18,-12680,13852,-20421,-20240,5496
862,-13408,13842,-20910,-21493,6912
1919,-14078,13892,-21210,-22620,8392
3156,-14644,14014,-21253,-23635,9638
4141,-15122,13873,-20948,-23611,10356
5003,-15464,13778,-20272,-23208,10577
5678,-15776,13487,-19409,-22060,10319
6084,-15999,13045,-18360,-20427,9750
6277,-16214,12541,-17257,-18651,8974
6392,-16389,12014,-16107,-16996,8100
6456,-16499,11457,-14891,-15493,7206
6490,-16459,10891,-13598,-14068,6337
6513,-16317,10364,-12271,-12681,5477
6470,-16105,9849,-10919,-11302,4599
6377,-15877,9353,-9579,-9941,3725
6257,-15677,9001,-8295,-8497,2905
6085,-15563,8780,-7058,-6827,2199
5807,-15528,8532,-5793,-4890,1626
5510,-15562,8254,-4526,-2820,1190
5340,-15696,8227,-3320,-790,840
5294,-16042,8504,-2150,1195,522
5172,-16496,8939,-776,3301,149
4840,-17036,9465,811,5313,-319
4367,-17676,10065,2637,6623,-868
3968,-18362,10638,4675,6987,-1386
3792,-18970,11284,6855,6557,-1846
3746,-19384,11992,9185,6074,-2307
3767,-19622,12786,11544,5989,-2805
3709,-19696,13632,13666,6305,-3255
3520,-19611,14486,15576,6980,-3592
3328,-19358,15271,17295,7823,-3783
3180,-19005,15959,18842,8596,-3835
3043,-18603,16525,20235,9195,-3764
2918,-18008,16831,21488,9620,-3615
2870,-17181,16913,22616,9883,-3460
2902,-16240,16850,23631,10117,-3351
2936,-15224,16546,24545,10503,-3342
2899,-14002,16029,25367,11051,-3415
2768,-12691,15357,26107,11667,-3565
2641,-11319,14611,26773,12316,-3791
2463,-9851,13724,27372,13059,-4306
2107,-8415,12817,27912,13917,-5040
1584,-7036,11822,28397,14801,-5671
994,-5623,10756,28834,15483,-6038
441,-4171,9607,29228,15682,-6223
0,-2899,8533,29581,15248,-6439
-322,-1869,7536,29900,14355,-6774
-631,-1063,6542,30187,12863,-7775
-997,-445,5580,30445,11046,-9053
-1457,-56,4536,30677,9309,-9894
-1888,150,3385,30886,7466,-10141
-2270,181,2301,31074,5180,-10040
-2694,-1,1179,31243,2609,-9940
-3241,-266,-54,31396,176,-9909
-3886,-647,-1398,31492,-1752,-9772
-4504,-1087,-2790,31142,-2871,-9447
-5108,-1551,-4125,30276,-3177,-8923
-5996,-2099,-5570,28905,-2809,-8095
-7213,-2723,-7315,27120,-2252,-6823
-8517,-3492,-9373,24913,-2020,-4994
-9630,-4538,-11632,22128,-2264,-2483
-10503,-5799,-13746,18594,-2883,732
-11068,-7240,-15648,14247,-3846,3936
-11083,-8760,-17282,9546,-5216,6819
-10476,-10026,-18438,5314,-6716,9414
-9113,-10862,-19038,1506,-8064,11749
-7103,-11565,-18725,-1920,-8387,13851
-4802,-13309,-17541,-5005,-7002,15742
-3005,-15254,-16253,-7781,-5122,17445
-1351,-17006,-13125,-10280,-4388,18977
-277,-18582,-8536,-12528,-3804,20058
-211,-20000,-4406,-14552,-906,21329
-400,-20879,-688,-16374,2461,22356
-2109,-19926,2033,-16713,5491,21994
-3667,-19043,4385,-16215,8219,20166
-4764,-17837,6485,-15271,9711,17736
-6249,-16551,7939,-14011,11255,15236
-7724,-15230,8951,-12900,12438,13201
-9360,-14007,9597,-11991,12765,11555
-10522,-13047,10256,-11278,11647,10202
-11123,-12162,10865,-10507,9821,9127
-11437,-11356,11331,-9603,8066,8215
-11574,-10641,11565,-8551,6653,7418
-11547,-10007,11558,-7376,5486,6732
-11337,-9486,11393,-6142,4373,6137
-10981,-9060,11114,-4866,3216,5592
-10588,-8700,10739,-3555,1988,5048
-10139,-8394,10328,-2252,683,4474
-9640,-8214,9966,-1019,-657,3843
-9083,-8161,9663,113,-1884,3181
-8521,-8178,9368,1117,-2873,2510
-7973,-8202,9067,1945,-3675,1864
-7444,-8182,8777,2538,-4461,1255
-6931,-8096,8538,2842,-5412,655
-6371,-8023,8426,2780,-6617,53
-5847,-7970,8371,2368,-8096,-528
-5407,-7794,8429,1646,-9826,-1016
-4944,-7310,8560,605,-11529,-1349
-4305,-6650,8787,-856,-12972,-1516
-3845,-6261,9027,-2746,-14551,-1570
-3230,-6146,9768,-5027,-16372,-1178
-2310,-6191,10758,-7295,-18012,-563
-1101,-6334,11773,-9365,-19436,333
173,-6656,12769,-11223,-19762,1469
1209,-6943,13647,-12737,-19059,2583
1832,-7182,14260,-13986,-17679,3565
2338,-7499,14736,-15111,-16705,4366
2978,-7907,15135,-16246,-16160,5337
3743,-8433,15579,-17279,-15832,6219
4386,-8916,15894,-18014,-15369,6801
4956,-9338,16136,-18485,-14761,7039
4810,-9846,15857,-18521,-14845,6826
4963,-10298,15584,-18546,-16637,7206
5525,-10834,15354,-18566,-18250,7866
6046,-11431,15044,-18341,-19702,8514
6441,-11990,14717,-17707,-20856,8946
6831,-12434,14267,-16758,-21539,9217
7152,-12827,13798,-15688,-21764,9249
7305,-13189,13304,-14564,-21575,9015
7333,-13576,12798,-13454,-21071,8594
7353,-13861,12155,-12261,-20348,8112
7370,-14059,11417,-11057,-19437,7611
7376,-14198,10679,-9938,-18396,7104
7326,-14329,9986,-8944,-17219,6589
7236,-14437,9412,-8059,-15902,6077
7108,-14562,8928,-7229,-14464,5563
6942,-14651,8413,-6384,-12980,5058
6814,-14727,8026,-5583,-11562,4582
6783,-14822,7774,-4813,-10202,4146
6748,-14917,7463,-4020,-8796,3702
6779,-15058,7279,-3280,-7348,3238
7099,-15357,7399,-2621,-5876,2798
7651,-15811,7869,-1866,-4179,2280
8192,-16401,8627,-781,-1842,1487
8707,-17135,9417,712,1098,469
9061,-18001,10519,2707,3588,-671
9261,-18936,11833,5190,5718,-1889
9310,-19793,13165,7948,7735,-3101
9261,-20596,14618,10430,9527,-4197
8957,-21197,15880,12664,11214,-5144
8405,-21439,16936,14674,12759,-5869
7688,-21432,17634,16483,14012,-6338
6904,-21132,17883,18112,14739,-6560
6285,-20511,17757,19577,14781,-6555
5909,-19721,17521,20896,14396,-6546
5722,-18860,17092,22083,14081,-6670
5554,-17846,16356,23152,14070,-6916
5438,-16594,15415,24113,14211,-7241
5532,-15248,14607,24979,14417,-7564
5657,-13872,13689,25757,14977,-7908
5604,-12304,12467,26458,15948,-8511
5323,-10799,11206,27089,16936,-9293
4798,-9549,9755,27657,17671,-9892
4135,-8350,8107,28168,17766,-9992
3538,-7267,6458,28628,16918,-9853
2992,-6343,4776,29042,14861,-10225
2301,-5404,3077,29414,11986,-10643
1525,-4653,1427,29750,8899,-10497
809,-3992,-230,30051,5624,-9864
174,-3454,-1715,30323,1982,-9022
-485,-3101,-3115,30156,-1492,-8262
-1737,-2920,-4860,29630,-4507,-7641
-3556,-2930,-6906,28546,-6921,-6761
-5216,-3242,-8852,26686,-8713,-5136
-6746,-3872,-10623,23977,-9617,-2648
-8268,-4687,-12358,20502,-9801,496
-9262,-5629,-13821,16251,-9842,3723
-9488,-6470,-14731,11349,-9730,6627
-8874,-7022,-14900,6937,-9106,9241
-7752,-7308,-14542,2967,-7511,11594
-6742,-7564,-14220,-606,-6075,13711
-5467,-8995,-12893,-3822,-2360,15617
-4445,-11372,-11282,-6717,501,17332
-3987,-13512,-8871,-9322,2244,17660
-4071,-15437,-4836,-11666,4303,17354
-4428,-17170,-1076,-13776,7149,17448
-5551,-17208,2308,-15675,9711,17477
-7428,-16107,3901,-15290,12016,16275
-7961,-15311,5840,-14692,11759,14493
-8317,-14087,7637,-13604,11087,12622
-8985,-12889,8831,-12531,11544,10804
-10080,-11676,9364,-11642,12451,9180
-11185,-10779,9777,-11089,12449,7821
-11923,-10049,10197,-10593,11097,6811
-12181,-9368,10668,-9940,8867,6082
-12188,-8691,11124,-9088,6641,5487
-12059,-8059,11443,-8077,4988,4960
-11917,-7531,11509,-6977,3952,4496
-11752,-7112,11333,-5838,3177,4104
-11422,-6793,10999,-4714,2257,3800
-10871,-6494,10602,-3608,1039,3535
-10111,-6300,10268,-2570,-311,3240
-9345,-6268,10019,-1603,-1452,2816
-8668,-6347,9831,-687,-2166,2248
-8103,-6416,9633,174,-2532,1578
-7612,-6457,9466,896,-2803,882
-7237,-6450,9373,1409,-3145,226
-6942,-6198,9324,1703,-3589,-371
-6626,-5731,9326,1691,-4155,-926
-6260,-5298,9363,1284,-4805,-1420
-5939,-5046,9468,495,-5492,-1815
-5791,-4821,9741,-560,-6317,-2045
-5496,-4506,10104,-1782,-7281,-1931
-4987,-4285,10513,-3254,-7993,-1653
-4453,-4335,10927,-4954,-8241,-1465
-4120,-4532,11335,-6741,-8050,-1318
-3899,-4785,11745,-8581,-7775,-1141
-3604,-5165,12179,-10476,-7744,-907
-3360,-5695,12572,-12374,-7925,-630
-3193,-6363,13062,-14146,-8609,-348
-2818,-7085,13578,-15807,-9494,84
-2329,-7774,14024,-17269,-10291,721
-1841,-8481,14428,-18580,-11266,1435
-1324,-9224,14748,-19707,-12596,2145
-781,-9903,14900,-20609,-14314,2822
-183,-10539,14872,-21346,-16159,3537
526,-11167,14712,-21955,-17820,4330
1402,-11829,14459,-22442,-19315,5218
2473,-12509,14225,-22768,-20660,6208
3671,-13222,14229,-22871,-21870,7206
4582,-13890,14302,-22423,-22960,7884
5280,-14375,13954,-21384,-23415,8191
5829,-14711,13385,-20080,-23392,8254
6368,-14991,12793,-18701,-23177,8155
6817,-15201,12232,-17269,-22818,7817
7233,-15340,11773,-15869,-22231,7299
7519,-15425,11313,-14517,-21177,6633
7662,-15470,10805,-13213,-19663,5831
7809,-15480,10390,-11970,-17775,4931
7885,-15501,10081,-10755,-15333,3970
7652,-15485,9768,-9505,-12333,2986
7142,-15442,9580,-8243,-9325,2116
6619,-15425,9385,-6985,-6681,1497
6372,-15466,9255,-5764,-4481,1123
6354,-15634,9342,-4591,-2474,908
6399,-15962,9668,-3357,-321,700
6376,-16401,10103,-1896,2229,320
6254,-16973,10630,-158,5131,-261
6156,-17665,11243,1843,7895,-861
6120,-18433,12079,4049,10382,-1283
5958,-19303,13104,6620,12384,-1545
5527,-20072,14205,9235,13819,-1713
5053,-20749,15416,11588,14579,-1754
4694,-21356,16736,13706,14869,-1664
4518,-21692,17909,15612,15171,-1505
4175,-21823,18642,17328,15987,-1396
3477,-21637,18843,18872,17116,-1290
2780,-21226,18757,20261,17896,-910
2226,-20592,18328,21512,18089,-207
1802,-19749,17622,22637,17896,532
1517,-18741,16637,23650,17590,1177
1333,-17532,15542,24562,17279,1696
1116,-16191,14338,25382,16978,2054
895,-14607,12922,26121,16534,2315
696,-13183,11647,26785,16133,2549
517,-11900,10499,27384,15773,2759
396,-10194,9071,27922,15470,2063
286,-8657,7785,28406,15196,1437
-123,-7378,6152,28843,14625,823
-354,-6272,4627,29235,13541,630
-656,-5346,3111,29588,11255,165
-1086,-4348,1593,29906,7990,-173
-1441,-3559,127,30192,4094,-346
-1621,-3076,-1068,30450,408,-639
-1855,-2663,-2340,30681,-2909,-1100
-2296,-2341,-3579,30610,-5895,-1569
-2936,-2136,-4818,29965,-7973,-1785
-3955,-2130,-6111,28694,-8899,-1549
-5338,-2370,-7652,26889,-9293,-789
-6771,-2795,-9387,24619,-9574,535
-8049,-3344,-11172,21757,-9657,2532
-9161,-3974,-12945,18175,-9445,5248
-9907,-4809,-14633,13752,-9058,8000
-10080,-5733,-16033,9100,-8748,10477
-9720,-6379,-16958,4913,-8477,12706
-8765,-6915,-17266,1145,-7926,14712
-7335,-8162,-16661,-2245,-6793,16517
-5923,-10622,-15111,-5298,-4965,18142
-4917,-12837,-12900,-8045,-2956,19605
-4576,-14830,-8974,-10517,-1061,20921
-4777,-16624,-4800,-12742,2321,21942
-4557,-18238,-1043,-14744,5365,22598
-6127,-17672,1571,-15232,8106,21790
-6927,-17280,4075,-14551,10572,19711
-7220,-16210,6254,-13416,11597,17289
-8341,-14909,7442,-12148,13388,14774
-10113,-13781,8160,-11213,14731,12592
-11390,-12769,8711,-10419,14146,11042
-11942,-11835,9225,-9608,11983,9964
-11912,-10981,9792,-8720,9484,9058
-11710,-10124,10173,-7694,7758,8167
-11621,-9336,10259,-6604,6969,7279
-11611,-8652,10115,-5524,6513,6475
-11536,-8063,9824,-4483,5775,5797
-11255,-7574,9490,-3498,4560,5244
-10782,-7191,9168,-2561,3086,4747
-10163,-6930,8866,-1663,1655,4232
-9431,-6819,8591,-822,409,3644
-8638,-6855,8376,-60,-634,2968
-8010,-6960,8272,625,-1446,2189
-7608,-6961,8154,1259,-2020,1328
-7305,-6848,8112,1704,-2564,472
-7029,-6704,8154,1851,-3143,-298
-6870,-6470,8235,1701,-3728,-960
-6824,-6055,8363,1277,-4427,-1511
-6679,-5623,8593,494,-5337,-1895
-6413,-5413,9036,-716,-6143,-2171
-6368,-5473,9457,-2134,-6548,-2406
-6362,-5402,9882,-3573,-7114,-2439
-5941,-5428,10441,-5212,-7901,-2284
-5441,-5693,11104,-6982,-8342,-2185
-5276,-6047,11669,-8705,-8116,-2070
-5159,-6362,12047,-10413,-7610,-1866
-4948,-6669,12399,-12153,-7391,-1560
-4603,-7157,12865,-13919,-7766,-1271
-4261,-7768,13415,-15569,-8692,-1101
-4084,-8371,14044,-17007,-9939,-990
-3788,-8862,14577,-18212,-11221,-765
-3305,-9298,14882,-19206,-12496,-396
-2545,-9769,15220,-20133,-13733,252
-2035,-10406,15393,-20818,-14518,888
-1635,-10885,15426,-21195,-15506,1728
-1200,-11468,15483,-21520,-16857,2661
-666,-12046,15448,-21680,-18411,3627
55,-12602,15388,-21686,-19847,4501
893,-13118,15332,-21457,-21139,5112
1631,-13530,15170,-20887,-22302,5405
2178,-13868,14887,-20045,-22762,5445
2643,-14231,14569,-19037,-22547,5366
2973,-14557,14101,-17807,-21631,5189
3156,-14820,13517,-16448,-20260,4921
3218,-15037,12872,-15036,-18730,4583
3195,-15219,12206,-13618,-17222,4222
3105,-15397,11543,-12249,-15784,3869
3002,-15521,10894,-10936,-14429,3536
2916,-15577,10283,-9714,-13152,3241
2871,-15616,9790,-8622,-11949,2970
2813,-15694,9454,-7652,-10745,2707
2700,-15741,9075,-6718,-9393,2461
2704,-15841,8760,-5873,-7970,2229
2836,-16094,8744,-4959,-6343,1968
3020,-16461,9026,-3703,-4096,1659
3007,-16911,9622,-2005,-1018,1298
2614,-17377,10426,258,2360,787
2030,-17979,11263,2953,5401,44
1357,-18665,12109,5773,8137,-646
603,-19143,13136,8472,10600,-968
-181,-19598,14105,10902,12722,-723
-820,-19859,15048,13088,14092,85
