meanaccX,maxaccX,minaccX,varaccX,medianaccX,25thpaccX,75thpaccX,meanaccY,maxaccY,minaccY,varaccY,medianaccY,25thpaccY,75thpaccY,meanaccZ,maxaccZ,minaccZ,varaccZ,medianaccZ,25thpaccZ,75thpaccZ,meangyroX,maxgyroX,mingyroX,vargyroX,mediangyroX,25thpgyroX,75thpgyroX,meangyroY,maxgyroY,mingyroY,vargyroY,mediangyroY,25thpgyroY,75thpgyroY,meangyroZ,maxgyroZ,mingyroZ,vargyroZ,mediangyroZ,25thpgyroZ,75thpgyroZ,label
7662.84,11107,3686,3961068.6944,8340,6131.0,9006.0,-7633.48,-4322,-15387,11695182.0096,-6185,-9764.0,-4652.0,-549.84,7314,-5053,16044793.8144,-2175,-3805.0,947.0,6021.08,13279,-2766,22494267.4336,6379,2658.0,10053.0,-1246.68,3199,-7867,9293273.1776,-85,-2353.0,1209.0,-446.92,1711,-1922,860716.7936,-350,-1211.0,-10.0,4
4761.32,9380,686,3778376.6176,4821,3580.0,5769.0,-6544.72,-3609,-15776,12195763.1616,-4580,-7994.0,-4048.0,-2779.8,5056,-6108,7585669.76,-3561,-4777.0,-1994.0,5348.16,13799,-235,17544993.7344,4058,1923.0,8078.0,1338.16,8032,-6267,12865233.1744,1088,-468.0,3591.0,-310.6,1871,-1973,811288.64,-263,-798.0,52.0,4
7750.56,12553,3174,6286688.5664,7811,6174.0,9470.0,-6968.96,-801,-16614,21351177.8784,-6084,-9884.0,-3050.0,-1197.28,5926,-4031,6336869.1616,-1662,-2695.0,-769.0,6818.56,14479,2203,17534551.0464,4373,3457.0,9792.0,-1356.84,5316,-7443,11680741.2544,-1503,-4327.0,1549.0,-1226.28,634,-2441,461716.9216,-1130,-1571.0,-1016.0,4
6804.96,12032,2647,5411608.5184,6753,5381.0,8552.0,-6580.76,-3196,-14494,12084680.5024,-5621,-8642.0,-3492.0,-5471.32,5362,-11328,19222773.0176,-6037,-8996.0,-3431.0,5053.16,12682,-1129,16277813.8944,4531,1498.0,8143.0,-2263.64,5851,-8410,10417241.1104,-2844,-4292.0,44.0,-1133.68,1267,-3178,1457655.1776,-995,-1858.0,-439.0,4
6436.72,10202,1359,4710967.5616,6489,5419.0,7895.0,-6291.08,-3710,-13924,7200735.1936,-5519,-6943.0,-4172.0,387.56,5744,-1890,3581913.0464,-254,-976.0,1271.0,4394.36,13414,-1175,14759888.070399998,2966,2280.0,6031.0,-6206.16,-1906,-10627,5757987.0944,-5759,-7713.0,-5064.0,-222.64,1223,-1396,767407.6704,-271,-1015.0,584.0,4
6069.92,12592,34,9214174.4736,5583,3605.0,8891.0,-6024.56,-2082,-14363,11568126.566399999,-4695,-8029.0,-3525.0,1708.6,6201,-42,2126469.76,1626,474.0,2202.0,5547.48,13150,910,15038203.2096,4537,2479.0,7539.0,-1200.36,4162,-7048,7978744.2304,-1016,-3409.0,193.0,-1426.48,-43,-3720,1561295.6096,-865,-2376.0,-422.0,4
4245.12,9603,46,4337194.9856,4819,2914.0,5205.0,-4430.68,-890,-11946,10817060.4576,-3488,-6519.0,-1545.0,6256.44,12013,1717,11441022.5664,6345,2491.0,9122.0,4637.4,12690,516,14572808.16,2893,1904.0,6806.0,3661.88,9353,-5383,9661634.425600002,4441,3306.0,5126.0,171.32,1652,-1639,815857.5776,423,-436.0,700.0,4
5581.44,10898,1764,7433147.5264,5601,2735.0,7319.0,-6864.68,-3063,-16955,16303159.0176,-5249,-8074.0,-3736.0,-1328.96,8144,-5596,20027653.9584,-3601,-4773.0,626.0,7305.16,14506,1756,17900148.6144,5944,4017.0,10911.0,-1709.52,3894,-9368,9824746.1696,-1431,-3377.0,686.0,1108.48,3141,-1608,1812928.8896,1282,239.0,1984.0,4
4301.32,5875,3412,644717.2576,4011,3578.0,5019.0,-3458.6,1376,-15154,25835620.56,-1145,-6578.0,675.0,-12517.12,-9136,-14627,3011831.3056,-12792,-14196.0,-11550.0,-7429.32,1666,-17063,28526668.7776,-6233,-11442.0,-3671.0,-2161.6,11439,-9784,30562501.28,-3189,-6076.0,-928.0,-658.2,4082,-3413,3033074.08,-659,-1770.0,-49.0,2
4441.6,10022,2682,5609633.600000001,3153,2750.0,5257.0,-5640.52,-1197,-17683,22157536.4896,-4074,-7469.0,-1722.0,-11511.84,-9281,-13251,1289797.4144,-11551,-12544.0,-10484.0,-6145.88,7010,-19576,68758197.6256,-6301,-12642.0,639.0,1936.32,13194,-6151,48854706.3776,-1263,-3961.0,9243.0,3545.52,16014,568,21307873.209599998,959,654.0,4473.0,2
5305.64,10229,3934,3482078.7104,4402,4132.0,5174.0,-6042.96,-1336,-16189,17892404.198400002,-5114,-8012.0,-2606.0,-11438.48,-8729,-13432,1953817.7696,-11761,-12635.0,-10356.0,-4977.12,6182,-16654,56869127.3856,-5654,-11056.0,1845.0,267.6,12846,-8996,54536641.92,-2320,-6000.0,6555.0,1536.2,12552,-2824,20365332.639999997,-545,-1436.0,2881.0,2
4726.92,8313,3098,2604331.1936,4215,3478.0,5169.0,-5490.04,-1291,-16481,18700532.1184,-3820,-7580.0,-2018.0,-10847.6,-7795,-12828,2531563.44,-11546,-12098.0,-9723.0,-5990.24,3894,-17530,48109788.5024,-6166,-11391.0,71.0,1047.96,17167,-9402,74087258.59840001,-2602,-5900.0,7471.0,1610.08,14759,-2831,23130271.0336,-534,-1234.0,2143.0,2
5476.04,8861,4053,2204395.1584,4994,4251.0,6422.0,-6163.08,-1771,-13773,14487191.3536,-5174,-8963.0,-2565.0,-10063.96,-6105,-12138,3338639.4784,-10978,-11627.0,-8762.0,-5367.12,3497,-19111,59312918.1056,-5225,-11672.0,2725.0,1338.96,13812,-7879,55271095.5584,-864,-5053.0,8037.0,4038.4,17742,-1271,40067007.12,272,-139.0,7453.0,2
5162.52,8304,3890,1459000.7296,4867,4240.0,5590.0,-4735.08,-541,-13264,13345596.4736,-3959,-7179.0,-1598.0,-12115.4,-9970,-13525,1022854.48,-12267,-12871.0,-11521.0,-4349.2,10519,-18445,76360871.12,-5694,-10990.0,2868.0,-221.2,12948,-8674,49123761.44,-2501,-5598.0,4810.0,1741.44,13665,-2258,18854529.3664,-182,-795.0,2480.0,2
3928.12,5852,3179,453590.5856,3753,3384.0,4319.0,-3354.96,1426,-15278,24558834.518400002,-1502,-5693.0,557.0,-11527.76,-8483,-13398,2321793.6223999998,-11974,-12706.0,-10653.0,-6703.64,7222,-18432,53516197.1104,-6341,-12269.0,-2219.0,-1322,10892,-8725,28469011.36,-2536,-4914.0,561.0,178.76,7254,-2161,4688712.1024,-328,-985.0,216.0,2
7811.16,10621,5515,3737256.3744,7183,5962.0,9788.0,-10696.36,-6698,-15908,7624515.2704,-10951,-13164.0,-8115.0,-8354.48,-4427,-9821,2717802.6496,-9202,-9596.0,-7785.0,-2073.44,7367,-17247,76230016.48640001,1457,-10503.0,5946.0,2352.44,10207,-8664,48023426.4864,4439,-4504.0,9016.0,5383.24,14551,-2608,42011311.8624,4579,-1145.0,12139.0,2
4860.52,8577,3525,2312233.7696,4208,3712.0,5211.0,-5948.28,-2052,-15120,13759569.001600001,-4964,-8549.0,-2567.0,-11005.52,-7297,-12617,2067559.4496,-11628,-11952.0,-10162.0,-4613.76,8996,-18977,74219779.8624,-5597,-11166.0,3104.0,638.52,10979,-7164,40524262.9696,-1182,-4984.0,6863.0,3180.36,13269,312,15564195.9904,806,707.0,4299.0,2
5263,8677,3136,4861736.16,3972,3390.0,7980.0,-8078.72,-2942,-13701,14586924.6016,-8616,-11815.0,-3974.0,-10255.32,-6897,-11554,1563297.5776,-10915,-11071.0,-9527.0,-1787.28,11602,-17726,105622770.7616,-2468,-10843.0,9423.0,1226.88,8605,-8416,36769436.2656,2384,-4880.0,6873.0,4236.4,12658,-966,29631609.6,798,-325.0,10637.0,2
4661.88,7760,3371,2203307.5456,3991,3490.0,5384.0,-7794.88,-3409,-15551,12876179.4656,-7338,-10437.0,-4602.0,-11240.4,-9105,-12414,930135.84,-11479,-11978.0,-10861.0,-2292.24,12866,-17847,114149510.8224,-4195,-11391.0,8653.0,1162.4,8870,-7293,32939644.56,645,-4582.0,7535.0,3611.84,11242,632,14537192.9344,971,874.0,6082.0,2
6087.72,9573,3878,4911536.7616,4778,4148.0,8625.0,-8753.28,-4419,-14744,11412362.0416,-8394,-11908.0,-5356.0,-10495.52,-6962,-12212,1786047.2096,-10978,-11321.0,-10068.0,-2332.68,10851,-19055,105049189.5776,-2536,-11243.0,8529.0,2512.92,8462,-6597,36129278.0736,6050,-4172.0,8130.0,5668.2,15743,-454,38187035.199999996,2494,193.0,12730.0,2
2345.8,11721,-63,9711643.520000001,1109,595.0,2073.0,272.16,9206,-18735,85062637.2544,4162,-6571.0,8070.0,1660.84,2690,154,487444.05439999996,1818,1225.0,2090.0,-3781,5562,-9230,16050467.04,-4244,-7110.0,-1974.0,1386.76,3990,366,880721.4624,1029,619.0,2062.0,-9127.08,8711,-22198,75577801.6736,-8576,-17640.0,-3800.0,3
4222.52,10318,2336,3738444.2495999997,3610,3035.0,4359.0,1786.52,8752,-16050,56365361.1296,4699,-2052.0,7716.0,171.28,677,-1537,464931.9616,519,61.0,620.0,-1733.04,7765,-7995,22115685.478400003,-2623,-5156.0,1281.0,2498.8,6520,487,2342890.7199999997,2159,1184.0,3373.0,-6020.68,15013,-22126,114333889.7376,-6883,-13433.0,713.0,3
3572.36,10815,1236,9708979.350399999,2245,1352.0,3431.0,211.04,10773,-18044,97062363.4784,3299,-7818.0,9244.0,3475.36,4282,2890,71249.4304,3442,3384.0,3490.0,938.76,4434,10,1406343.2223999999,323,262.0,1108.0,1284.88,4026,-36,734023.3056,1171,643.0,1462.0,-12271.68,-763,-23185,52434920.0576,-11706,-19623.0,-5791.0,3
2830.48,11451,334,9729606.0896,1820,732.0,2498.0,275.08,9075,-17515,82857282.8736,3942,-6865.0,8364.0,2629.6,3173,1037,275955.2,2795,2268.0,3024.0,-2388.88,6379,-6165,9782949.5456,-2893,-4566.0,-1134.0,-103.16,1343,-2974,1027745.1744,-17,-122.0,320.0,-10115.96,4784,-22281,63443143.4784,-9114,-18199.0,-4278.0,3
4564.36,12955,1825,9531055.8304,3312,2607.0,4746.0,1798.04,11111,-17627,97616780.9984,6738,-5867.0,9997.0,1254.6,2003,-606,420919.04000000004,1510,1276.0,1630.0,-5662.32,4807,-14028,27447968.7776,-4822,-10121.0,-2356.0,-1967.28,7095,-8180,13744516.6016,-2002,-4178.0,-388.0,-8156.6,5725,-20304,59699891.68,-5854,-15606.0,-2777.0,3
3362.48,11344,948,6890942.329600001,2703,1495.0,3856.0,1614.08,8994,-15934,59796752.0736,5129,-2701.0,7785.0,790.84,1676,-1131,516106.6144,933,669.0,1315.0,-3129.72,7316,-10741,28396195.481599998,-3944,-7176.0,383.0,751.4,9678,-6153,19539604.64,-1235,-1857.0,3523.0,-6918.56,14197,-21691,108843423.12640001,-7707,-14918.0,-761.0,3
6063.48,12490,1660,14543176.4896,4739,2717.0,9191.0,208.08,9777,-15649,74206381.1936,3338,-7257.0,7853.0,17.76,1446,-2282,1549250.1824,502,-1227.0,934.0,-6256.24,8173,-13567,35165604.9824,-7250,-11178.0,-2696.0,1110.64,9689,-2604,6733331.110400001,983,-483.0,1983.0,-10963,13483,-22255,93259414.64,-12983,-19076.0,-4648.0,3
3991.16,11874,830,9338702.214399999,3114,1681.0,5089.0,922.64,9039,-16692,69792835.19039999,5281,-4718.0,7685.0,700.88,1396,-1307,821920.1056000001,1207,471.0,1319.0,-2848.4,9032,-9818,35147780.8,-4237,-7094.0,-868.0,210.32,10039,-5131,12808515.2576,-580,-956.0,-128.0,-7571.16,15196,-21461,123109550.8544,-8741,-17379.0,-2610.0,3
4810.64,11904,2676,5919042.070400001,3951,3044.0,5128.0,1525.8,8815,-15956,62337875.12,5758,-3722.0,7871.0,1341.32,2101,-794,815287.0175999999,1896,542.0,2035.0,-3638.24,9789,-11660,39769951.7824,-4549,-8932.0,-308.0,1131.16,12345,-4416,23002000.4544,-929,-1689.0,3431.0,-8211.72,12472,-22045,101401834.20160002,-8742,-17067.0,-2053.0,3
3337.12,8799,-312,5157125.1456,3178,1660.0,4102.0,-961.88,7352,-17902,52695686.9856,1207,-4013.0,4782.0,2205,3370,422,668728.56,2286,1695.0,2841.0,-2724.2,9261,-11506,45673284.0,-4252,-8132.0,2117.0,3941.92,14534,118,12614222.7136,2191,2086.0,4206.0,-5206.84,16582,-21320,125768630.8544,-6792,-13164.0,2311.0,3
4557.84,10676,1429,9476590.7744,3343,2149.0,6821.0,-204.68,9536,-17419,85842691.8976,2964,-8374.0,8649.0,-1623.68,620,-5935,4267236.297599999,-848,-2609.0,-186.0,-10750.72,3475,-21685,52577095.081599995,-11382,-16425.0,-5688.0,-707.24,6900,-8768,21315177.9424,645,-4110.0,2218.0,-10275.56,4664,-19416,51836311.8464,-10290,-17376.0,-5301.0,3
3517.8,12317,1117,9597519.360000001,2436,1652.0,3492.0,703,9716,-17992,89684253.52,4337,-6199.0,9307.0,2692.08,3831,-266,1269273.4336,3020,2573.0,3413.0,-5039.16,6427,-13905,33591444.1344,-4480,-9795.0,-1791.0,1810.08,6942,-3190,4739135.2736,1884,1500.0,2186.0,-9539.48,5220,-22819,72987318.8096,-8367,-17211.0,-3346.0,3

7215.08,11559,1119,13289405.1136,8976,3690.0,10430.0,-6999.84,82,-18939,30278072.6944,-6363,-10135.0,-2409.0,75.16,1796,-1606,1202745.2544,-368,-707.0,1188.0,-3462.48,2642,-14601,32665830.0096,-1306,-7847.0,1415.0,3158.4,6505,-808,3955520.0,3475,2001.0,4532.0,2373.12,20266,-21489,258220926.3456,5587,-14348.0,18620.0,3
3011.36,14055,-6542,34845858.5504,2891,-887.0,5365.0,-9716.24,-5147,-15422,10247467.1424,-8906,-12244.0,-7138.0,3513.6,11161,-1795,23996448.8,835,-596.0,8904.0,-5867,153,-8983,6925454,-6184,-8000.0,-4290.0,4366.56,12466,-7944,29135878.406400003,4919,2094.0,8164.0,-8669.56,1926,-24433,99136284.0864,-5268,-18967.0,939.0,1
2067.8,13445,-9484,52608281.36,558,-3862.0,8926.0,-8592.72,-3155,-16501,14214281.8816,-8587,-10457.0,-5411.0,2730.24,10451,-349,9297807.3024,1921,723.0,2550.0,-3293.68,1285,-8908,7604207.0176,-3507,-5019.0,-1255.0,6754.8,15204,-4798,28757859.36,7310,5999.0,10378.0,-12099.8,5353,-25447,128760360.72,-15861,-22431.0,173.0,1
4108.2,10214,-4309,17880429.68,5240,1833.0,7316.0,-13757.08,-11539,-19103,4768259.1936,-12625,-15139.0,-12008.0,5942.88,10904,109,20370447.3856,7197,643.0,10588.0,-3558.04,2970,-9706,23737173.1584,-3843,-8563.0,1405.0,6014.84,12307,-679,11376745.4144,6147,4588.0,7671.0,-2349.2,7478,-22534,118543948.47999999,4675,-12893.0,5945.0,1
4646.16,11708,-4731,13351184.1344,4747,4414.0,7169.0,-10389.96,-6556,-16896,11086304.7584,-9555,-13085.0,-7270.0,6592.64,11984,-1490,25616761.2704,8971,1740.0,11185.0,-6733.12,-1306,-9239,6395925.0656,-8385,-8742.0,-5216.0,7009.84,16072,-4731,41046649.3344,9052,1066.0,11602.0,-2266.36,6397,-22164,78877466.0704,2178,-4999.0,2941.0,1
5458.44,13394,-4994,20756976.486399997,6928,4011.0,7566.0,-10010.64,-6014,-16643,10390591.5904,-9628,-12572.0,-6918.0,2974.08,7908,-2175,13039398.7936,1803,129.0,6956.0,-2219,2000,-7496,8807417.28,-2457,-4057.0,695.0,7785.96,14575,-2617,20386232.9184,7812,5039.0,11249.0,-3734.28,7161,-22944,124239399.16160001,4840,-16132.0,5395.0,1
2660.6,13241,-8767,36315963.52,3648,-1447.0,6587.0,-9386.32,-6309,-13528,4042454.1376,-8645,-10830.0,-8298.0,3340.92,9004,-1428,15264415.6736,1080,88.0,8575.0,-4158.52,2207,-9275,12522637.9296,-3768,-8317.0,-1860.0,6808.4,13298,-3741,21462345.6,7864,4103.0,9340.0,-7874.24,5905,-25102,129964351.22240001,-3250,-19787.0,2552.0,1
1765.48,11607,-7810,21749299.049599998,2375,-1829.0,4765.0,-10701.96,-6488,-15735,9123531.7984,-11459,-12951.0,-7654.0,5046.48,11318,-776,23421354.6496,4541,81.0,10235.0,-2685.64,4229,-6542,12477764.550399998,-2418,-6021.0,-366.0,7924.72,14663,303,17830613.641599998,7879,6457.0,10602.0,-3388.12,4638,-22144,98802235.7856,2980,-12145.0,4160.0,1
4549.04,10283,-5807,22287679.8784,5736,2550.0,8388.0,-12255.4,-7825,-18552,14050441.36,-11397,-15218.0,-8765.0,6031.36,10912,-2734,26867289.110400002,8968,564.0,10487.0,-5892.12,3321,-9278,20090720.745599996,-8877,-9118.0,-3449.0,6327.44,13253,-3067,24302509.2064,7914,1766.0,10143.0,266.8,6380,-19057,59837684.31999999,4057,866.0,4490.0,1
3632.24,11001,-7372,23842984.1024,5434,1524.0,6635.0,-10713.92,-5945,-17506,12773916.4736,-11491,-13412.0,-7117.0,6508.6,11799,411,21904282.32,6759,1486.0,11481.0,-609.24,5797,-6360,14261915.702399999,267,-4107.0,2136.0,8435.64,15066,948,14117076.0704,8623,6534.0,10763.0,-5166.4,3089,-22859,94556852.32,1773,-16650.0,2316.0,1
4750.76,14376,-5771,26922576.9024,6475,1604.0,7889.0,-14007.72,-8799,-21180,13606198.2816,-14417,-16873.0,-10632.0,5593.36,12062,-2696,33767811.9104,5889,-157.0,11311.0,-1087.96,6328,-6468,24112745.3984,-2907,-5551.0,3768.0,8298.48,13413,1,17219232.8096,10123,5354.0,11601.0,-4600.8,5455,-23253,111783598.8,2360,-17296.0,3760.0,1
6057.68,8276,2284,3553391.0976,6855,4428.0,7514.0,-11546.68,-8023,-16935,6871348.1376,-11238,-13661.0,-8966.0,2065.84,6353,-2558,9239181.0144,2560,-934.0,4818.0,-824.28,13413,-10653,76927176.1216,-3159,-9717.0,7945.0,1348.36,5213,-5029,5189158.710399999,2258,1415.0,2369.0,-294.44,5963,-5912,18751668.4864,-1328,-4286.0,4243.0,2
6518.04,9890,2382,3986117.3984,7039,4739.0,8221.0,-8110.8,-4290,-17589,14446184.64,-6652,-9905.0,-5029.0,4201.64,6143,1620,1918028.4704,4529,3133.0,5310.0,2952.6,12197,-8312,34747991.44,3202,-848.0,7677.0,-125.72,3488,-9136,9566195.0016,450,-1143.0,1944.0,-2604.36,7777,-9865,25442453.7504,-2918,-6939.0,303.0,2
7996.56,10325,2729,2665723.2864,8165,7669.0,8743.0,-9173.48,-4643,-17889,16611430.0096,-8219,-11328.0,-5685.0,-1312.32,3371,-4490,4461410.1376,-1530,-2922.0,-18.0,1492.24,8612,-9524,30282872.1024,2397,-1713.0,6297.0,-4119.64,728,-10740,7110569.9103999995,-3415,-5985.0,-2549.0,-4439.72,4736,-11575,19858509.961600002,-5019,-8235.0,-1414.0,2
8158.8,11720,1979,8998679.92,9878,5345.0,10613.0,-8602.28,-5492,-16890,10691293.7216,-7152,-9754.0,-6078.0,2658.28,4911,-13,2340893.5616,2655,1114.0,4191.0,2793.88,13306,-8477,45429963.5456,2705,-2568.0,8091.0,-1412.16,4644,-5494,4585867.4944,-1667,-2757.0,256.0,-2435.28,4751,-5451,7967299.4016,-3087,-4554.0,-2031.0,2
6976.88,11084,2282,6276021.7856,7794,4516.0,9038.0,-7718.8,-3555,-18163,19298834.0,-5862,-10270.0,-4216.0,2717.68,4330,1467,554543.8976,2549,2237.0,3093.0,4906.2,14863,-6369,37946308.32,4561,727.0,9266.0,50.52,4340,-3806,6038125.929599999,50,-2200.0,1701.0,-2227.88,3774,-5147,7134184.0256,-3500,-3966.0,-1230.0,2
8800.28,11609,4932,2528174.6016,9219,7990.0,9917.0,-7561.2,-3751,-16184,12994491.76,-6653,-9008.0,-4555.0,3237.96,5708,911,1879122.0384,3332,1981.0,4255.0,3528.72,12754,-9444,43688537.6416,4088,-840.0,9047.0,-2673.08,1366,-8883,8735133.9136,-2716,-4350.0,286.0,-1071.48,3762,-4758,6944758.9695999995,-1174,-3462.0,1154.0,2
7747.92,11652,3726,3302145.4336,8094,6612.0,8730.0,-7787.84,-4241,-16789,12943035.8144,-6370,-9217.0,-4967.0,2330,4473,-1357,3863733.28,3226,1116.0,3872.0,2641.16,11757,-8603,36702843.094399996,2076,-1150.0,7169.0,-3316.32,1777,-9949,7835777.6576000005,-3193,-5491.0,-1467.0,-2188.6,5400,-7231,11954817.360000001,-2351,-5034.0,-187.0,2
8325.24,11333,5144,2083500.1824,8729,7312.0,9506.0,-7097.44,-3620,-15353,11131510.0064,-6215,-8785.0,-4406.0,6284.2,8492,4212,1532137.52,6031,5149.0,7220.0,3933.16,14310,-8170,41615144.4544,3070,200.0,8954.0,-3230.32,1829,-9166,7185791.3376,-3177,-4504.0,-1182.0,-1593.24,3344,-5176,5549347.0624,-1513,-3159.0,-380.0,2
9060.4,10931,4780,1815864.4,9177,9073.0,9868.0,-8022.68,-3710,-16708,13428093.4176,-7099,-9972.0,-5039.0,3241.92,7989,-883,8670399.3536,3884,-162.0,5484.0,561.88,8626,-10674,43251719.1456,2440,-5389.0,6202.0,-3129.24,482,-9130,4583836.3423999995,-2929,-4249.0,-1959.0,-3821.28,3943,-9734,17504597.5616,-4580,-7299.0,-598.0,2
4413.76,6861,1583,2592441.4624,4524,3170.0,5921.0,-8265.52,-4584,-15278,8637566.1696,-7648,-10197.0,-5686.0,1026.8,6146,-2599,8702989.28,295,-1762.0,3891.0,315.48,8989,-11038,45785675.5296,1697,-5859.0,6299.0,-866.56,3081,-6671,7955898.8064,-549,-3239.0,1182.0,-1443.6,4872,-6761,16635775.040000001,-1910,-5187.0,2172.0,2
4506.76,6873,-277,4208750.1024,4424,3137.0,6618.0,-10268.64,-5769,-16849,9576565.3504,-10184,-12696.0,-7711.0,4883.76,7534,1634,3631962.1824,5063,3134.0,6789.0,787.24,11980,-9974,67486375.7824,2675,-8449.0,8356.0,510.16,5852,-4083,4465802.2944,814,-446.0,1667.0,-1071.32,4409,-5679,13868882.6176,-2442,-4386.0,2979.0,2
7348.72,11963,817,16571354.7616,8572,3481.0,11240.0,-8097.48,-2380,-20431,22831673.9296,-7439,-10851.0,-4145.0,-1873.2,-733,-4004,585630.64,-2085,-2390.0,-1333.0,2829.76,9846,-12590,50725044.1824,5850,-1714.0,8701.0,2327.36,10118,-609,6733425.0304,1667,615.0,2377.0,6993.56,19984,-19349,167085492.5664,11650,-1751.0,18313.0,3
7379.28,12051,44,17388816.7616,9441,3915.0,11093.0,-9380.44,-4870,-20422,14674172.2464,-8779,-11451.0,-6243.0,-1351.04,953,-3158,1307093.9584,-1714,-2291.0,-551.0,-773,4285,-15894,43158308.8,3253,-4551.0,3993.0,4131.36,9294,1216,3376775.4304,4251,2540.0,5165.0,5701.28,17800,-19139,175524150.76160002,12619,-4878.0,16958.0,3
7006.24,11655,1057,14551258.9024,7573,3140.0,10822.0,-6492.24,-228,-19334,25370673.3024,-5423,-10190.0,-2341.0,-792.16,540,-2486,579735.0144,-905,-1265.0,-195.0,-1054,4679,-13617,33095140.08,1477,-5595.0,3963.0,3460.52,7128,399,2685763.7696,3784,1955.0,4218.0,3496.88,19902,-19861,218051023.7056,7886,-10639.0,17760.0,3
7269,12278,1743,12565750.56,7239,3920.0,10334.0,-4321.6,1967,-19846,41607980.96,-2117,-6575.0,656.0,-1147.32,830,-3042,1511747.1776,-1072,-2308.0,108.0,6.48,8402,-9189,29826796.4096,907,-4752.0,4354.0,1678.68,7219,-1726,4399893.7376,1666,339.0,2408.0,-428.28,16850,-20990,181730901.7216,1268,-13470.0,12916.0,3
8507.64,13203,4009,10542009.0304,8404,5409.0,11464.0,-3158.52,3203,-18610,39681460.8896,-1153,-4907.0,1675.0,161.16,2508,-1231,1251709.6544,-150,-915.0,1235.0,-1682.8,3337,-10556,22560889.36,-98,-5350.0,2680.0,2046.76,4255,458,1011692.3424,1868,1171.0,2699.0,-1773.84,16438,-21461,188720136.6144,-674,-15600.0,11700.0,3
7426.64,12271,1839,15708408.2304,7445,3488.0,11649.0,-4543.6,1368,-20069,42125899.76,-2075,-6204.0,426.0,-987.68,46,-2141,337561.3376,-1095,-1375.0,-608.0,-3847.56,4286,-16115,47949153.7664,-1278,-10017.0,2264.0,3308,8618,1203,2777172.72,2851,2366.0,3393.0,-53.04,17228,-21220,185046248.7584,2756,-13420.0,12956.0,3
7083.2,11897,2840,12089614.16,6236,3476.0,10988.0,-5453.84,1659,-21167,42120637.414400004,-4199,-8222.0,-202.0,1047.76,2383,-67,655296.1024,1118,209.0,1758.0,-2333.44,5301,-13567,45593690.8064,52,-9301.0,4016.0,1521.68,3291,-1039,1773859.3376,1475,393.0,2710.0,1537.08,19463,-19563,198054140.7136,1593,-11637.0,16051.0,3
8208.2,12391,3904,10696787.6,8632,4628.0,11698.0,-5216.64,1317,-20213,38097852.3104,-3705,-7959.0,-98.0,755.8,2853,-2603,1397888.96,473,43.0,1402.0,-2754.4,5090,-14285,44963964.88,-550,-8962.0,3295.0,2736.8,4676,1555,450351.92,2834,2262.0,3215.0,911.52,19760,-20300,222130691.0496,2382,-14544.0,15788.0,3
7188.44,11887,2309,12922112.0064,7214,3637.0,10743.0,-4463.36,1956,-16870,29431997.670399997,-3459,-7756.0,112.0,-159.76,1844,-1541,1240808.9824,-301,-1171.0,741.0,-2669.2,6863,-15862,68634641.52,-30,-10741.0,4925.0,3242.2,5148,-665,1755661.2,3642,2862.0,3956.0,-209.88,18576,-21406,224190998.7456,681,-15792.0,15347.0,3
7309.04,12080,2745,12543806.9984,7279,3822.0,11359.0,-2135.56,2869,-13955,22069024.9664,-1127,-4633.0,1907.0,-227.68,2932,-1920,1997382.6175999998,-668,-1377.0,925.0,-6076.2,-3292,-10331,5947423.04,-5805,-8102.0,-3736.0,894.28,5198,-3474,5595599.8816,444,-790.0,1481.0,2486.16,18576,-21122,186677123.3344,5859,-9076.0,15191.0,3
2170.12,10258,-3211,16704201.2256,714,-11.0,4359.0,-8736.44,-3878,-17175,11981236.6464,-8124,-9415.0,-6424.0,3360.2,13530,-5425,37552464.8,4032,-2174.0,7357.0,3622.56,16703,-9474,97800935.84640001,5983,-8094.0,13242.0,1370.52,5551,-7356,16725873.369600002,3619,-2131.0,4691.0,-6459.2,6945,-23186,121994314.56,-3554,-17056.0,3826.0,1
1734.16,8856,-2590,11600074.6144,149,-310.0,1868.0,-7292.72,-47,-18574,24149680.201599997,-7372,-8878.0,-3500.0,2695.96,9273,-5884,28593765.5584,3039,-2540.0,8138.0,2549.6,15865,-9113,88040637.52,2625,-7381.0,12281.0,-844.72,3630,-8919,11415072.6816,-537,-2299.0,2102.0,-5686.88,4788,-21560,81724305.86559999,774,-14615.0,1728.0,1
1219.72,9221,-2211,14422283.8016,-430,-1273.0,1969.0,-9263.72,-3923,-17612,9282503.2416,-8929,-9466.0,-8569.0,4070.6,13706,-4577,40378181.839999996,3800,-2148.0,10603.0,-1962.32,12240,-15050,118482253.5776,-1836,-14006.0,9184.0,3559.4,8588,-6724,17983680.48,4509,1349.0,6604.0,-6681.32,3769,-21665,87174471.8176,-172,-16444.0,1282.0,1
3241.48,13058,-638,19249212.0896,1946,234.0,3560.0,-5290.76,-667,-14428,13778679.0624,-4424,-7096.0,-2563.0,3935.8,11597,-4700,35391269.68,3396,-1502.0,10214.0,-3210.4,8283,-10107,47438380.96,-6458,-9621.0,3974.0,-305.52,5560,-9196,23803058.2496,1528,-4389.0,3897.0,-5936.4,4223,-23873,89774394.56,664,-15513.0,999.0,1
